Subject,CatNbr,Course Title,Sect,Type,Location,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022,Spring 2023,Summer 2023,Fall 2023,Spring 2024,Summer 2024,Fall 2024
ENGL,404W,Topics in Medieval Literature,D100,SEM,BURNABY,,18.0,,,,18.0,,,,,,,,,,,
ENGL,407W,Topics in Early English Drama,D100,SEM,BURNABY,,18.0,,18.0,18.0,,,,,,,,,,,,
ENGL,410W,Early Mod.Eng.Non-Dramatic Lit,D100,SEM,BURNABY,,,,,,18.0,,,,,,,,,,,
ENGL,411W,Sem in Lit and Race,D100,SEM,BURNABY,,,,,,,,,,,18.0,,18.0,,,,
ENGL,413W,Sem in Lit and Environment,D100,SEM,BURNABY,,,,,,,,,,18.0,,,18.0,18.0,,,
ENGL,414W,Sem in Lit and History,D100,SEM,BURNABY,,,,,,,,18.0,,18.0,18.0,17.0,,18.0,,,18.0
ENGL,415W,"Sem. in Media, Cult. & Perf.",D100,SEM,BURNABY,,,,,,,,,18.0,18.0,,18.0,,,18.0,,
ENGL,415W,"Sem. in Media, Cult. & Perf.",D200,SEM,BURNABY,,,,,,,,,,,,18.0,,,,,
ENGL,415W,"Sem. in Media, Cult. & Perf.",E100,SEM,BURNABY,,,,,,,,,,,,,,18.0,,,
ENGL,417W,"Gender, Sexuality & Literature",D100,SEM,BURNABY,,,,,,,,18.0,,,,,,,,18.0,
ENGL,417W,"Gender, Sexuality & Literature",E100,SEM,BURNABY,,,,,,,,,,,,,,18.0,,,18.0
ENGL,418W,Seminar in Critical Theory,D100,SEM,BURNABY,,,,,,,,,,,,18.0,18.0,,,,18.0
ENGL,418W,Seminar in Critical Theory,E100,SEM,BURNABY,,,,,,,,,,18.0,,,,,,,
ENGL,420W,Topics-18th Century Literature,D100,SEM,BURNABY,18.0,18.0,18.0,,18.0,,,,,,,,,,,,
ENGL,427W,Topics in the Romantic Period,D100,SEM,BURNABY,,,,18.0,,,,,,,,,,,,,
ENGL,427W,Topics in the Romantic Period,E100,SEM,BURNABY,,18.0,,,,,,,,,,,,,,,
ENGL,431W,Sem. in Indigenous Literatures,D100,SEM,BURNABY,,,,,,,,,,,,,,,,18.0,
ENGL,431W,Sem. in Indigenous Literatures,E100,SEM,BURNABY,,,,,,,,,,,,18.0,,18.0,,,
ENGL,433W,Sem in British Literatures,D100,SEM,BURNABY,,,,,,,,,18.0,,,,,,18.0,18.0,18.0
ENGL,433W,Sem in British Literatures,D200,SEM,BURNABY,,,,,,,,,18.0,,,,,,,,
ENGL,433W,Sem in British Literatures,E100,SEM,BURNABY,,,,,,,,,,,18.0,,18.0,18.0,,,18.0
ENGL,434W,Topics in the Victorian Period,D100,SEM,BURNABY,,18.0,,,,18.0,,,,,,,,,,,
ENGL,434W,Topics in the Victorian Period,E100,SEM,BURNABY,,,,,,,18.0,,,,,,,,,,
ENGL,435W,Literature of the Long 19th C.,D100,SEM,BURNABY,,,18.0,,,,,,,,,,,,,,
ENGL,435W,Literature of the Long 19th C.,E100,SEM,HRBRCNTR,,,,,18.0,,,,,,,,,,,,
ENGL,437W,Sem in American Literatures,D100,SEM,BURNABY,,,,,,,,18.0,18.0,18.0,,,,18.0,,18.0,18.0
ENGL,438W,Topics in Modernism,D100,SEM,BURNABY,18.0,,,,,,,,,,,,,,,,
ENGL,438W,Topics in Modernism,E100,SEM,HRBRCNTR,,,,,,,18.0,,,,,,,,,,
ENGL,439W,World Literatures in English,D100,SEM,BURNABY,,,,,,,,,,,,18.0,,,,18.0,
ENGL,439W,World Literatures in English,D200,SEM,BURNABY,,,,,,,,,,,,18.0,,,,,
ENGL,441,Directed Studies A,D100,IND,BURNABY,,,,5.0,1.0,,,,,,,,,,,,
ENGL,441,Directed Studies A,D100,SEC,BURNABY,,1.0,2.0,,,,,,,,,,,,,,
ENGL,441,Directed Studies A,D200,IND,BURNABY,,,1.0,,,,,,,,,,,,,,
ENGL,442,Directed Studies B,D100,IND,BURNABY,,,,5.0,,,1.0,,,,,,,,,,
ENGL,442,Directed Studies B,D100,SEC,BURNABY,1.0,,1.0,,,,,,,,,,,,,,
ENGL,442,Directed Studies B,D200,IND,BURNABY,1.0,,,,,,,,,,,,,,,,
ENGL,443W,Lit of Diaspora and Migration,E100,SEM,BURNABY,,,,,,,,,,,18.0,,,,,,
ENGL,449W,American Lit. since 1900,D100,SEM,BURNABY,18.0,,,,,,,,,,,,,,,,
ENGL,453W,Aboriginal Literatures,D100,SEM,BURNABY,,,,,18.0,,,,,,,,,,,,
ENGL,457W,Asian North Am. Literature,D100,SEM,BURNABY,,,18.0,,,,18.0,,,,,,,,,,
ENGL,465W,Topics in Critical Theory,D100,SEM,HRBRCNTR,,18.0,,,,,,,,,,,,,,,
ENGL,470W,Seminar in English Language,D100,SEM,BURNABY,,,,,,,,18.0,18.0,18.0,,,,,18.0,,18.0
ENGL,470W,Studies in English Language,D100,SEM,BURNABY,,18.0,,,,,,,,,,,,,,,
ENGL,472W,Advanced Creative Writing,E100,LEC,BURNABY,,,18.0,,18.0,,,18.0,,,,,,,,,
ENGL,472W,Advanced Creative Writing,E100,SEM,BURNABY,,,,,,18.0,,,,,,,,,,,
ENGL,472W,Advanced Creative Writing,E200,SEM,BURNABY,,,,,,18.0,,,,,,,,,,,
ENGL,472W,Sem. Advanced Creative Writing,E100,LEC,BURNABY,,,,,,,,,18.0,,18.0,,,,18.0,,
ENGL,472W,Sem. Advanced Creative Writing,E100,SEM,BURNABY,,,,,,,,,,,,18.0,,,,,
ENGL,474W,Sem. N. Amer. Poetry & Poetics,D100,SEM,BURNABY,,,,,,,,,,,,,,,18.0,,
ENGL,475W,Seminar in Rhetoric,D100,SEM,BURNABY,,,,,,,,,,,18.0,,,,18.0,,
ENGL,475W,Topics in Rhetoric,D100,SEM,BURNABY,,,18.0,,,,,,,,,,,,,,
ENGL,484W,"Topics in Media, Cult. & Perf.",D100,SEM,BURNABY,,,,18.0,,,18.0,,,,,,,,,,
ENGL,486W,"Gender, Sexuality & Literature",D100,SEM,BURNABY,,18.0,,,18.0,18.0,,,,,,,,,,,
ENGL,486W,"Gender, Sexuality & Literature",E100,SEM,BURNABY,,,,18.0,,,,,,,,,,,,,
ENGL,487W,Children's Literature,D100,SEM,BURNABY,,,,,,,18.0,,,,,,,,,,
ENGL,487W,Children's Literature,E100,SEM,HRBRCNTR,18.0,,,,,,,,,,,,,,,,
ENGL,490,Directed Studies A,D100,IND,BURNABY,,,,,,,,,5.0,,1.0,,5.0,5.0,5.0,5.0,
ENGL,490,Directed Studies A,D200,IND,BURNABY,,,,,,,,,1.0,,1.0,,,,,,
ENGL,490,Directed Studies A,D300,IND,BURNABY,,,,,,,,,,,,,1.0,,,,
ENGL,490,Directed Studies A,D400,IND,BURNABY,,,,,,,,,,,,,1.0,,,,
ENGL,491,Directed Studies B,D100,IND,BURNABY,,,,,,,,,,,,5.0,,5.0,,,
ENGL,492W,World Literatures in English,E100,SEM,HRBRCNTR,,,18.0,,,,,,,,,,,,,,
ENGL,493W,Sem in Special Topics,D100,SEM,BURNABY,,,,,,,,,10.0,,,,,,18.0,,
ENGL,493W,Sem in Special Topics,D200,SEM,BURNABY,,,,,,,,,,,,,,,18.0,,
ENGL,493W,Sem in Special Topics,E100,SEM,BURNABY,,,,,,,,,,,,,,,,,18.0
ENGL,494,Honors Research Methods Sem,D100,SEM,BURNABY,,7.0,10.0,,5.0,5.0,,5.0,10.0,,10.0,5.0,,10.0,10.0,,
ENGL,496,Honors Graduating Essay,D100,SEM,BURNABY,2.0,,1.0,1.0,,1.0,5.0,,,,1.0,5.0,,1.0,1.0,1.0,5.0
ENGL,496,Honors Graduating Essay,D200,SEM,BURNABY,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,
ENGL,496,Honors Graduating Essay,D300,SEM,BURNABY,1.0,,,,,,,,1.0,,,,,,1.0,1.0,
ENGL,496,Honors Graduating Essay,E100,SEM,BURNABY,,,,,,,,,1.0,,,,,,,,
ENSC,100W,"Engineering, Science & Society",D100,LEC,BURNABY,,176.0,,,176.0,,,185.0,,,,,,280.0,,,280.0
ENSC,100W,"Engineering, Science & Society",E100,LEC,BURNABY,,,,,,,,,,,248.0,,,,,,
ENSC,105W,Process of Prof. Writing,D100,LEC,BURNABY,,175.0,,,175.0,,,175.0,,,230.0,,,280.0,,,280.0
ENSC,120,Intro to Instrumentation,D100,LEC,BURNABY,,,,,,200.0,,,,,257.0,,,300.0,,,300.0
ENSC,120,Intro to Instrumentation,E100,LEC,BURNABY,,210.0,,,,,,210.0,,,,,,,,,
ENSC,151,Intro to SW Devel Engineers,D100,LEC,BURNABY,,,,,,,,,,,240.0,,50.0,300.0,,,330.0
ENSC,180,Introduction to Engineering An,D100,LEC,BURNABY,,,200.0,,,200.0,,,200.0,,,240.0,,,300.0,,
ENSC,194,Optional Job Practicum,D100,COP,METRO,,,,,,,,,,10.0,,,,,,25.0,
ENSC,195,Industrial Internship I,D100,COP,METRO,,,,,,90.0,25.0,35.0,,25.0,35.0,35.0,25.0,35.0,35.0,25.0,35.0
ENSC,195,Industrial Internship I,D100,SEC,METRO,25.0,50.0,90.0,25.0,50.0,,,,50.0,,,,,,,,
ENSC,195,Industrial Internship I,D200,COP,OFF,,,,,,30.0,20.0,,,20.0,,25.0,,25.0,25.0,,25.0
ENSC,195,Industrial Internship I,D200,SEC,OFF,,25.0,30.0,20.0,25.0,,,,25.0,,,,,,,,
ENSC,195,Industrial Internship I,I100,COP,OFF,,,,,,30.0,10.0,15.0,,10.0,,,10.0,,15.0,25.0,
ENSC,195,Industrial Internship I,I100,SEC,OFF,10.0,15.0,30.0,,15.0,,,,15.0,,,,,,,,
ENSC,196,Special Internship I,D100,COP,METRO,,,,,,25.0,25.0,25.0,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
ENSC,196,Special Internship I,D100,SEC,METRO,25.0,25.0,25.0,25.0,25.0,,,,25.0,,,,,,,,
ENSC,196,Special Internship I,D200,COP,OFF,,,,,,10.0,,25.0,,,,,,,,,
ENSC,196,Special Internship I,D200,SEC,OFF,10.0,25.0,10.0,10.0,,,,,,,,,,,,,
ENSC,196,Special Internship I,I100,COP,OFF,,,,,,10.0,,15.0,,,,,,,15.0,,
ENSC,196,Special Internship I,I100,SEC,OFF,,15.0,10.0,,15.0,,,,15.0,,,,,,,,
ENSC,204,Graphical Cmns,D100,LEC,BURNABY,,175.0,,,175.0,,,175.0,,,175.0,,,300.0,,,
ENSC,204,Graphical Cmns,E100,LEC,BURNABY,,,,,,,,,,,,,,,,,290.0
ENSC,220,Electric Circuits I,D100,LEC,BURNABY,150.0,115.0,,150.0,,,60.0,105.0,,72.0,105.0,,72.0,140.0,,72.0,225.0
ENSC,220,Electric Circuits I,D300,LEC,BURNABY,,,,,115.0,,,,,,,,,,,,
ENSC,225,Microelectronics I,D100,LEC,BURNABY,166.0,,,,150.0,,,150.0,,130.0,150.0,,,100.0,,,100.0
ENSC,225,Microelectronics I,E100,LEC,BURNABY,,,,130.0,,,130.0,,,,,,130.0,,,300.0,
ENSC,251,SW Design & Analysis for Engs,D100,LEC,BURNABY,144.0,115.0,,144.0,115.0,,144.0,115.0,,144.0,115.0,,144.0,140.0,,144.0,180.0
ENSC,252,Fund. Digital Logic & Design,D100,LEC,BURNABY,135.0,120.0,,135.0,,,,115.0,,135.0,115.0,,135.0,162.0,,115.0,180.0
ENSC,252,Fund. Digital Logic & Design,D200,LEC,BURNABY,,,,,120.0,,135.0,,,,,,,,,,
ENSC,254,Intro to Computer Org,D100,LEC,BURNABY,180.0,,,180.0,,,180.0,,,180.0,,,180.0,,,240.0,
ENSC,280,Engineering Measurement,D100,LEC,BURNABY,,,,175.0,,,175.0,,,175.0,,,175.0,,,300.0,
ENSC,280,Engineering Measurement,E100,LEC,BURNABY,175.0,,,,,,,,,,,,,,,,
ENSC,295,Industrial Internship II,D100,COP,METRO,,,,,,45.0,50.0,40.0,,50.0,40.0,25.0,50.0,40.0,25.0,35.0,40.0
ENSC,295,Industrial Internship II,D100,SEC,METRO,50.0,40.0,45.0,50.0,40.0,,,,40.0,,,,,,,,
ENSC,295,Industrial Internship II,D200,COP,OFF,,,,,,10.0,20.0,25.0,,,,,20.0,,,25.0,25.0
ENSC,295,Industrial Internship II,D200,SEC,OFF,20.0,25.0,,20.0,,,,,25.0,,,,,,,,
ENSC,295,Industrial Internship II,I100,COP,OFF,,,,,,10.0,10.0,15.0,,,15.0,,10.0,,15.0,,
ENSC,295,Industrial Internship II,I100,SEC,OFF,10.0,15.0,10.0,10.0,15.0,,,,15.0,,,,,,,,
ENSC,296,Special Internship II,D100,COP,METRO,,,,,,20.0,30.0,25.0,,30.0,25.0,25.0,30.0,25.0,25.0,25.0,
ENSC,296,Special Internship II,D100,SEC,METRO,30.0,25.0,20.0,30.0,25.0,,,,25.0,,,,,,,,
ENSC,296,Special Internship II,D200,COP,OFF,,,,,,,,,,,,,,,,25.0,
ENSC,296,Special Internship II,D200,SEC,OFF,10.0,,10.0,10.0,,,,,,,,,,,,,
ENSC,296,Special Internship II,I100,SEC,OFF,,,,10.0,,,,,,,,,,,,,
ENSC,316,Engineering Electromagnetics I,D100,LEC,BURNABY,,140.0,,,140.0,,,,,,140.0,,,85.0,,,115.0
ENSC,316,Engineering Electromagnetics I,E100,LEC,BURNABY,,,,,,,,140.0,,,,,,,,,
ENSC,320,Electric Circuits II,D100,LEC,BURNABY,165.0,,,165.0,,,165.0,,,165.0,,,,,,,
ENSC,320,Electric Circuits II,E100,LEC,BURNABY,,,,,,,,,,,,,165.0,,,300.0,
ENSC,320,Electric Circuits II,L100,IND,BURNABY,1.0,,,,,,,,,,,,,,,,
ENSC,324,Electronic Devices,D100,LEC,BURNABY,,125.0,,,125.0,,,125.0,,,125.0,,,125.0,,,115.0
ENSC,325,Microelectronics II,D100,LEC,BURNABY,,,112.0,,,112.0,,,112.0,,,112.0,,,112.0,,
ENSC,327,Communication System,D100,IND,BURNABY,,,,,,,,,,,,,,1.0,,,
ENSC,327,Communication System,D100,LEC,BURNABY,,,150.0,,,150.0,,,,,,141.0,,,150.0,,
ENSC,327,Communication System,D200,LEC,BURNABY,,,,,,,,,140.0,,,,,,,,
ENSC,350,Digital Syst.Design,D100,LEC,BURNABY,,,168.0,,,168.0,,,,,112.0,140.0,,96.0,140.0,,100.0
ENSC,350,Digital Syst.Design,D200,LEC,BURNABY,,,,,,,,,70.0,,,,,,,,
ENSC,351,Embedded & RT System Software,D100,LEC,BURNABY,,180.0,,,,,,180.0,,,141.0,,,180.0,,,180.0
ENSC,351,Embedded & RT System Software,D200,LEC,BURNABY,,,,,178.0,,,,,,,,,,,,
ENSC,370,Biomedical Engin. Directions,D100,LEC,BURNABY,,,,,,,,,,,15.0,,,20.0,,,20.0
ENSC,370,Biomedical Engin. Directions,D100,SEM,BURNABY,,15.0,,,,,,,,,,,,,,,
ENSC,370,Biomedical Engin. Directions,D200,SEM,BURNABY,,,,,,,,15.0,,,,,,,,,
ENSC,380,Linear Systems,D100,LEC,BURNABY,,180.0,,,180.0,,,180.0,,,130.0,,,175.0,,,180.0
ENSC,383,Feedback Control,D100,LEC,BURNABY,,,120.0,,,120.0,,,,,,120.0,,,115.0,,
ENSC,383,Feedback Control,D200,LEC,BURNABY,,,,,,,,,120.0,,,,,,,,
ENSC,385,Statics and Strength of Materi,D100,LEC,BURNABY,,55.0,,,55.0,,,55.0,,,55.0,,,50.0,,,50.0
ENSC,386,Mechanical Design,D100,LEC,BURNABY,,,50.0,,,50.0,,,,,,50.0,,,50.0,,
ENSC,386,Mechanical Design,D200,LEC,BURNABY,,,,,,,,,30.0,,,,,,,,
ENSC,387,Sensors and Actuators,D100,LEC,BURNABY,,,55.0,,,55.0,,,55.0,,,55.0,,,55.0,,
ENSC,395,Industrial Internship III,D100,COP,METRO,,,,,,40.0,25.0,75.0,,25.0,75.0,25.0,25.0,75.0,25.0,25.0,75.0
ENSC,395,Industrial Internship III,D100,SEC,METRO,25.0,75.0,40.0,25.0,75.0,,,,75.0,,,,,,,,
ENSC,395,Industrial Internship III,D200,COP,OFF,,,,,,10.0,,25.0,,10.0,,,,,,,25.0
ENSC,395,Industrial Internship III,D200,SEC,OFF,10.0,25.0,10.0,10.0,25.0,,,,25.0,,,,,,,,
ENSC,395,Industrial Internship III,I100,COP,OFF,,,,,,10.0,10.0,15.0,,,,,,15.0,,25.0,
ENSC,395,Industrial Internship III,I100,SEC,OFF,10.0,15.0,10.0,10.0,15.0,,,,15.0,,,,,,,,
ENSC,396,Special Internship III,D100,COP,METRO,,,,,,20.0,10.0,75.0,,10.0,75.0,25.0,10.0,75.0,25.0,,
ENSC,396,Special Internship III,D100,SEC,METRO,10.0,25.0,20.0,10.0,25.0,,,,25.0,,,,,,,,
ENSC,396,Special Internship III,D200,COP,OFF,,,,,,,,,,,,,,,25.0,,
ENSC,396,Special Internship III,I100,SEC,OFF,,,,,15.0,,,,,,,,,,,,
ENSC,400,Directed Studies Engineering,D100,SEC,BURNABY,,5.0,5.0,5.0,,,,,,,,,,,,,
ENSC,402,Directed Studies Engineering,D100,SEC,BURNABY,,,,5.0,,,,,,,,,,,,,
ENSC,405W,Capstone A,D100,LEC,BURNABY,100.0,,,,,100.0,,,100.0,,,100.0,40.0,,78.0,,
ENSC,405W,Capstone A,D300,LEC,BURNABY,,,,50.0,,,130.0,,,,,,,,,,
ENSC,405W,Capstone A,E100,LEC,BURNABY,,,100.0,,,,,,,40.0,,,,,,60.0,
ENSC,406,"Eng.Ethics,Law,Prof.Practice",D100,LEC,BURNABY,200.0,,,200.0,,,200.0,,,200.0,,,200.0,,,200.0,
ENSC,410,The Business of Engineering,D100,LEC,BURNABY,,,140.0,,,140.0,,,140.0,,,,,,140.0,,
ENSC,410,The Business of Engineering,E100,LEC,BURNABY,,,,,,,,,,,,140.0,,,,,
ENSC,413,Deep Learning Systems,D100,LEC,BURNABY,,,28.0,,,28.0,28.0,,28.0,,,25.0,,,28.0,,
ENSC,416,Engin. Electromag. II: Design,D100,LEC,BURNABY,,,36.0,,,36.0,,,34.0,,,34.0,,,45.0,,
ENSC,424,Multimedia Communications,D100,LEC,BURNABY,,75.0,,,75.0,,,75.0,,,75.0,,,,,,
ENSC,425,Electronic System Design,D100,LEC,BURNABY,60.0,,,60.0,,,60.0,,,58.0,,,58.0,,,60.0,
ENSC,426,High Frequency Electronics,D100,LEC,BURNABY,40.0,,,,40.0,,,40.0,,40.0,,,40.0,,,40.0,
ENSC,427,Cmns Networks,D100,LEC,BURNABY,,,45.0,,,45.0,,,,,,,,,,,
ENSC,427,Cmns Networks,D200,LEC,BURNABY,,,,,,,,45.0,,,,,,,,,
ENSC,427,Cmns Networks,E100,LEC,BURNABY,,,,,,,,,,,,45.0,,,45.0,,
ENSC,428,Digital Communications,D100,LEC,BURNABY,,,25.0,,,25.0,,,25.0,,,,,,,,
ENSC,428,Digital Communications,E100,LEC,BURNABY,,,,,,,,,,,,,40.0,,,40.0,
ENSC,429,Digital Signal Processing,D100,LEC,BURNABY,78.0,,,110.0,,,110.0,,,110.0,,,110.0,,,120.0,
ENSC,440,Capstone B,D100,LEC,BURNABY,85.0,34.0,,101.0,45.0,,128.0,52.0,,128.0,52.0,,128.0,,,,
ENSC,440,Capstone B,E100,LEC,BURNABY,,,,,,,,,,,,,,55.0,,130.0,55.0
ENSC,450,VLSI Systems Design,E100,LEC,BURNABY,,,80.0,,,80.0,,,45.0,,,45.0,,,50.0,,
ENSC,452,Advanced Digital System,D100,LEC,BURNABY,,,34.0,,,34.0,,,,,,40.0,,,50.0,,
ENSC,453,Prog. for Hetero. Cmpt. Sys.,D100,LEC,BURNABY,,,,,,,,,,,25.0,,,35.0,,,35.0
ENSC,461,Special Topics Engineering Sci,D100,LEC,BURNABY,,,,,,,,,,,,,,,8.0,,
ENSC,461,Special Topics Engineering Sci,E100,LEC,BURNABY,,,,20.0,,,,,,,,,,,,,
ENSC,462,Spec Topics in Eng. Science,D100,LEC,BURNABY,,,,20.0,,,20.0,,,,8.0,,,,,,
ENSC,462,Spec Topics in Eng. Science,D200,LEC,BURNABY,,,,,,,,,40.0,,,,,,,,
ENSC,462,Spec Topics in Eng. Science,E100,LEC,BURNABY,,,,,10.0,,,,,20.0,,,,,,,
ENSC,462,Spec Topics in Eng. Science,G100,LEC,BURNABY,12.0,,,,,,,,,,,,,,,,
ENSC,470,Optical and Laser Engineering,D100,LEC,BURNABY,,,,,,,,,,,,,33.0,,,50.0,
ENSC,470,Optical and Laser Engineering,D200,LEC,BURNABY,,,,,,,,,,40.0,,,,,,,
ENSC,470,Optical and Laser Engineering,E100,LEC,BURNABY,40.0,,,70.0,,,48.0,,,,,,,,,,
ENSC,474,Digital/Medical Image Process,D100,LEC,BURNABY,,,45.0,,,45.0,,,45.0,,,45.0,,,45.0,,
ENSC,475,Biomedical Instrumentation,D100,LEC,BURNABY,,,24.0,,,24.0,,,24.0,,,24.0,,,14.0,,
ENSC,476,Biophotonics/Microscopy,D100,IND,BURNABY,,,,,,,,,,,,,,1.0,,,
ENSC,476,Biophotonics/Microscopy,D100,LEC,BURNABY,,,,,,,,,,20.0,,,,,,30.0,
ENSC,477,Biomedical Image Acquisition,D100,LEC,BURNABY,,30.0,,,43.0,,,30.0,,,20.0,,,40.0,,,50.0
ENSC,482,Intro to Dec. Making in ENSC,D100,LEC,BURNABY,45.0,,,45.0,,,45.0,,,45.0,,,45.0,,,45.0,
ENSC,483,Control Systems,D100,LEC,BURNABY,,,,,,,,,,,,80.0,,,,80.0,
ENSC,483,Control Systems,E100,LEC,BURNABY,,,,,,,,,80.0,,,,,,,,
ENSC,488,Intro.To Robotics,D100,LEC,BURNABY,,,50.0,,,50.0,,,50.0,,,50.0,,,50.0,,
ENSC,491,Special Project Laboratory,D100,IND,BURNABY,,,,,,,,,10.0,,,,,,,,
ENSC,494,Special Project Lab,D100,IND,BURNABY,,,,,,10.0,,5.0,,,,,,,,,
ENSC,494,Special Project Lab,D100,SEC,BURNABY,10.0,5.0,,10.0,10.0,,,,,,,,,,,,
ENSC,495,Microelectronic Fabrication,E100,LEC,BURNABY,,,15.0,,,15.0,,,,,,,,,17.0,,
ENSC,495,Microelectronic Fabrication,E200,LEC,BURNABY,,,,,,,,,17.0,,,12.0,,,,,
ENSC,498,Eng Sci Thesis Proposal,D100,IND,BURNABY,,,,,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,
ENSC,498,Eng Sci Thesis Proposal,D100,SEC,BURNABY,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
ENSC,499,Eng Sc Undergraduate Thesis,D100,IND,BURNABY,,,,,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,0.0,
ENSC,499,Eng Sc Undergraduate Thesis,D100,SEC,BURNABY,10.0,10.0,10.0,10.0,10.0,,,,10.0,,,,,,,,
ENV,100,Great Ideas in Environment,J100,LEC,HRBRCNTR,,,60.0,,,,,,,,,,,,,,
ENV,299,Special Topics in Environment,D100,LEC,BURNABY,,,,,,,,,,,,,,,20.0,,
ENV,302,Environment Practicum I,D100,COP,BURNABY,,,,20.0,20.0,,,,,,,,,,,,
ENV,302,Environment Practicum I,D100,COP,METRO,,,,,,20.0,20.0,20.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,
ENV,302,Environment Practicum I,D100,PRA,BURNABY,20.0,5.0,,,,,,,,,,,,,,,
ENV,302,Environment Practicum I,D200,COP,OFF,,,,20.0,,,20.0,20.0,,20.0,20.0,20.0,20.0,,20.0,20.0,
ENV,302,Environment Practicum I,D200,PRA,OFF,20.0,,,,,,,,,,,,,,,,
ENV,302,Environment Practicum I,I100,COP,OFF,,,,,,,,,,,,,20.0,,,,
ENV,302,Environment Practicum I,I100,PRA,OFF,20.0,,,,,,,,,,,,,,,,
ENV,303,Environment Practicum II,D100,COP,BURNABY,,,20.0,20.0,20.0,,,,,,,,,,,,
ENV,303,Environment Practicum II,D100,COP,METRO,,,,,,20.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,
ENV,303,Environment Practicum II,D100,PRA,BURNABY,20.0,5.0,,,,,,,,,,,,,,,
ENV,303,Environment Practicum II,D200,COP,OFF,,,20.0,20.0,,,20.0,20.0,20.0,20.0,,,20.0,20.0,,,
ENV,303,Environment Practicum II,D200,PRA,OFF,,5.0,,,,,,,,,,,,,,,
ENV,320W,Ethics and the Environment,D100,LEC,BURNABY,,65.0,,,,,,,,,,,,,,,
ENV,320W,Ethics and the Environment,J100,LEC,HRBRCNTR,60.0,,,80.0,,,,,,,,,,,,,
ENV,391,Directed Study in Environment,D400,SEC,BURNABY,5.0,,,,,,,,,,,,,,,,
ENV,402,Environment Practicum III,D100,COP,BURNABY,,,,20.0,,,,,,,,,,,,,
ENV,402,Environment Practicum III,D100,COP,METRO,,,,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,20.0,
ENV,402,Environment Practicum III,D100,COP,OFF,,,20.0,,,,,,,,,,,,,,
ENV,402,Environment Practicum III,D100,PRA,BURNABY,5.0,,,,,,,,,,,,,,,,
ENV,402,Environment Practicum III,D200,COP,OFF,,,20.0,,,,,20.0,20.0,20.0,,20.0,,20.0,20.0,20.0,
ENV,402,Environment Practicum III,D200,PRA,OFF,5.0,,,,,,,,,,,,,,,,
ENV,403,Environment Practicum IV,D100,COP,BURNABY,,,20.0,20.0,20.0,,,,,,,,,,,,
ENV,403,Environment Practicum IV,D100,COP,METRO,,,,,,20.0,20.0,,20.0,20.0,20.0,,20.0,20.0,,20.0,
ENV,403,Environment Practicum IV,D100,PRA,BURNABY,5.0,5.0,,,,,,,,,,,,,,,
ENV,403,Environment Practicum IV,D200,COP,OFF,,,,20.0,,,20.0,,,20.0,,20.0,,,,,
ENV,404,Environment Practicum V,D100,COP,BURNABY,,,20.0,20.0,,,,,,,,,,,,,
ENV,404,Environment Practicum V,D100,COP,METRO,,,,,,,20.0,20.0,,,,,20.0,,,,
ENV,404,Environment Practicum V,D100,PRA,BURNABY,5.0,5.0,,,,,,,,,,,,,,,
ENV,404,Environment Practicum V,D200,COP,OFF,,,,,,,20.0,,,,,,20.0,,,,
ENV,404,Environment Practicum V,D200,PRA,OFF,5.0,,,,,,,,,,,,,,,,
EVSC,100,Environmental Science,B100,LEC,BURNABY,,,,,,,,,,,200.0,,,,,,
EVSC,100,Environmental Science,B100,OLC,BURNABY,,,,,,,,,,200.0,,182.0,200.0,200.0,250.0,175.0,250.0
EVSC,100,Environmental Science,D100,LEC,BURNABY,120.0,,,140.0,,,140.0,200.0,,,,65.0,,90.0,120.0,,100.0
EVSC,100,Environmental Science,D100,LEC,SURREY,,60.0,80.0,,,,,,,,,,,,,,
EVSC,100,Environmental Science,D300,LEC,BURNABY,,140.0,140.0,,201.0,200.0,,,200.0,,,,,,,,
EVSC,201W,Environ. Science in Practice,B100,LEC,BURNABY,,,,,,,,,,,80.0,,,,,,
EVSC,201W,Environ. Science in Practice,B100,OLC,BURNABY,,,,,,,,,,,,,,65.0,,,
EVSC,201W,Environ. Science in Practice,D100,LEC,BURNABY,,30.0,,,,50.0,,40.0,,,,,,,,,60.0
EVSC,206,Coastal Marine Science,D100,LEC,BURNABY,,,,,,,,,,,,,,,,,10.0
EVSC,300,Environmental Science Seminar,D100,SEM,BURNABY,,,,,,,,,,,,30.0,,,,,
EVSC,300,Environmental Science Seminar,E100,SEM,BURNABY,,30.0,30.0,,30.0,,,30.0,30.0,,30.0,,,35.0,40.0,,60.0
